ISO_COUNTRY,SECTOR_CODE,FACTSET_ENTITY_ID,FACTSET_ENTITY_ID_SEGMENT_SUB,g_S1,g_S2_EMRIO,g_S23_EMRIO,g_S3_T
SEN,I00019,Others-I00019-S,Others-I00019-S,26920.4921875,8566.866639264765,52392.26637499794,43825.399735733175
SEN,I00020,Others-I00020-S,Others-I00020-S,23141.947265625,147330.8414985325,481084.34653609333,333753.5050375608
SEN,I00021,Others-I00021-S,Others-I00021-S,679591.75,113763.47118816656,239116.97177942906,125353.5005912625
SEN,I00022,Others-I00022-S,Others-I00022-S,26481.234375,460514.6433263312,983440.1359233451,522925.4925970139
SEN,I00023,Others-I00023-S,Others-I00023-S,17660.9609375,44197.85601001175,169811.46972548641,125613.61371547467
SEN,I00024,Others-I00024-S,Others-I00024-S,8689.1982421875,230513.3556231633,456775.9152936504,226262.5596704871
SEN,I00025,Others-I00025-S,Others-I00025-S,2005.0457763671875,25485.903896292115,66599.33446324721,41113.430566955096
SEN,I00026,Others-I00026-S,Others-I00026-S,339589.5,0.0,0.0,0.0
SEN,I00027,Others-I00027-S,Others-I00027-S,2.50823e6,2574.446831697982,18869.77650384984,16295.329672151858
SEN,,Others-C00001-S,Others-C00001-S,0.0,0.0,0.0,0.0
SEN,,Others-C00002-S,Others-C00002-S,0.0,0.0,0.0,0.0
SEN,,Others-C00003-S,Others-C00003-S,0.0,0.0,0.0,0.0
SEN,,Others-C00004-S,Others-C00004-S,0.0,0.0,0.0,0.0
SEN,,Others-C00005-S,Others-C00005-S,0.0,0.0,0.0,0.0
SEN,,Others-C00006-S,Others-C00006-S,0.0,0.0,0.0,0.0
SEN,,Others-C00007-S,Others-C00007-S,0.0,0.0,0.0,0.0
SEN,,Others-C00008-S,Others-C00008-S,0.0,0.0,0.0,0.0
SEN,,Others-C00009-S,Others-C00009-S,0.0,0.0,0.0,0.0
SEN,,Others-C00010-S,Others-C00010-S,0.0,0.0,0.0,0.0
SEN,,Others-C00011-S,Others-C00011-S,0.0,0.0,0.0,0.0
SEN,,Others-C00012-S,Others-C00012-S,0.0,0.0,0.0,0.0
SEN,,Others-C00013-S,Others-C00013-S,0.0,0.0,0.0,0.0
SEN,,Others-C00014-S,Others-C00014-S,0.0,0.0,0.0,0.0
SEN,,Others-C00015-S,Others-C00015-S,0.0,0.0,0.0,0.0
SEN,,Others-C00016-S,Others-C00016-S,0.0,0.0,0.0,0.0
SEN,,Others-C00017-S,Others-C00017-S,0.0,0.0,0.0,0.0
SEN,,Others-C00018-S,Others-C00018-S,0.0,0.0,0.0,0.0
SEN,,Others-C00019-S,Others-C00019-S,0.0,0.0,0.0,0.0
SEN,,Others-C00020-S,Others-C00020-S,0.0,0.0,0.0,0.0
SEN,,Others-C00021-S,Others-C00021-S,0.0,0.0,0.0,0.0
SEN,,Others-C00022-S,Others-C00022-S,0.0,0.0,0.0,0.0
SEN,,Others-C00023-S,Others-C00023-S,0.0,0.0,0.0,0.0
SEN,,Others-C00024-S,Others-C00024-S,0.0,0.0,0.0,0.0
SEN,,Others-C00025-S,Others-C00025-S,0.0,0.0,0.0,0.0
SEN,,Others-C00026-S,Others-C00026-S,0.0,0.0,0.0,0.0
SEN,,Others-C00027-S,Others-C00027-S,0.0,0.0,0.0,0.0
SGP,I00001,Others-I00001-S,Others-I00001-S,17229.5546875,15446.597790677784,121788.04605349117,106341.44826281338
SGP,I00002,Others-I00002-S,Others-I00002-S,9477.961193084717,297589.340831228,4.344665461647236e6,4.0470761208160077e6
SGP,I00003,Others-I00003-S,Others-I00003-S,2418.958984375,48775.52717145786,750855.4725642984,702079.9453928405
SGP,I00004,Others-I00004-S,Others-I00004-S,597.9010620117188,7833.3191487141985,207834.60533686914,200001.28618815495
SGP,I00005,Others-I00005-S,Others-I00005-S,14588.141912460327,10016.469605825598,156674.77812561375,146658.30851978814
SGP,I00006,Others-I00006-S,Others-I00006-S,134219.1707763672,120407.21642605118,1.37533089878167e6,1.2549236823556188e6
SGP,I00007,Others-I00007-S,Others-I00007-S,1.4954615796875e7,525599.3455737033,2.9298759431419473e7,2.877316008584577e7
SGP,I00008,Others-I00008-S,Others-I00008-S,203873.59033203125,319466.806258598,1.0803943629656907e6,760927.5567070927
SGP,I00009,Others-I00009-S,Others-I00009-S,7.727706e6,1.7692393816560097e6,3.762903479067999e7,3.5859795409023985e7
SGP,I00010,Others-I00010-S,Others-I00010-S,2.26578475e6,182120.9224243146,3.205436597651247e6,3.0233156752269324e6
SGP,I00011,Others-I00011-S,Others-I00011-S,74982.79249572754,103622.36786505727,1.0330572459370985e6,929434.8780720412
SGP,I00012,Others-I00012-S,Others-I00012-S,30199.62158203125,35458.18244846579,1.5336495361791793e6,1.4981913537307135e6
SGP,I00013,Others-I00013-S,Others-I00013-S,50333.08287572861,114867.9124596515,1.1349198200872135e6,1.0200519076275621e6
SGP,I00014,Others-I00014-S,Others-I00014-S,353538.39943122864,239357.26828019813,5.283560439637229e6,5.044203171357031e6
SGP,I00015,Others-I00015-S,Others-I00015-S,27670.18359375,823086.2256099272,1.0476214408322882e7,9.653128182712955e6
SGP,I00016,Others-I00016-S,Others-I00016-S,1.0612992807312012e6,823381.2818902169,1.0482464375685586e7,9.659083093795368e6
SGP,I00017,Others-I00017-S,Others-I00017-S,17608.02424279973,79952.16632648373,6.2700768188869525e6,6.190124652560469e6
SGP,I00018,Others-I00018-S,Others-I00018-S,17608.024691581726,79952.16633029292,6.270076790629194e6,6.190124624298901e6
SGP,I00019,Others-I00019-S,Others-I00019-S,1137.6058514118195,11074.270191471362,334574.77604080935,323500.50584933796
SGP,I00020,Others-I00020-S,Others-I00020-S,429330.5625,309097.5306969377,3.5693690619777697e6,3.260271531280832e6
SGP,I00021,Others-I00021-S,Others-I00021-S,80595.4790725708,30385.569491250815,801693.3919358545,771307.8224446037
SGP,I00022,Others-I00022-S,Others-I00022-S,33105.9280128479,12292.015084478408,517479.9662684508,505187.95118397236
SGP,I00023,Others-I00023-S,Others-I00023-S,1.2336035535888672e6,460478.76684802235,1.1415172054099787e7,1.0954693287251765e7
SGP,I00024,Others-I00024-S,Others-I00024-S,2508.8935285806656,37316.256695328426,753762.8638315869,716446.6071362585
SGP,I00025,05HWJT-E,05HWJT-E_Marine_I00025,3755.301513671875,6556.048689462675,160642.7859023253,154086.73721286262
SGP,I00025,Others-I00025-S,Others-I00025-S,7265.775987625122,143551.56565667057,3.507425875529243e6,3.363874309872573e6
SGP,I00026,Others-I00026-S,Others-I00026-S,8673.029296875,208127.34702202934,1.9832918891256987e6,1.7751645421036694e6
SGP,I00027,Others-I00027-S,Others-I00027-S,9148.66310787201,121276.27938090039,3.0228019797815336e6,2.9015257004006333e6
SGP,I00028,Others-I00028-S,Others-I00028-S,132283.9553375244,53966.43242504295,1.6880127831116777e6,1.634046350686635e6
SGP,I00029,Others-I00029-S,Others-I00029-S,2.1390202e7,4.8134578145406e6,1.883336217600037e7,1.4019904361459771e7
SGP,I00030,Others-I00030-S,Others-I00030-S,163222.26171875,103682.02910991391,620331.7519880058,516649.7228780919
SGP,I00031,Others-I00031-S,Others-I00031-S,275848.0263671875,201633.05767331796,721149.1570434758,519516.0993701578
SGP,I00032,Others-I00032-S,Others-I00032-S,4.6186925e6,48224.53983304049,2.8845646627198565e6,2.836340122886816e6
SGP,I00033,Others-I00033-S,Others-I00033-S,10387.822193861008,238227.51884614717,1.459937520539652e7,1.4361147686550373e7
SGP,I00034,Others-I00034-S,Others-I00034-S,5981.403244018555,96215.85703347986,8.380200632075988e6,8.283984775042508e6
SGP,I00035,Others-I00035-S,Others-I00035-S,106359.12099531293,971211.4388516165,6.374099757026841e7,6.276978613141679e7
SGP,I00036,Others-I00036-S,Others-I00036-S,11059.994770050049,615180.1869522535,3.7655217463051383e6,3.150341559352885e6
SGP,I00037,Others-I00037-S,Others-I00037-S,3.309707171875e6,246088.50682017676,2.9850190428656037e6,2.738930536045427e6
SGP,I00038,Others-I00038-S,Others-I00038-S,1.4095500478320312e8,243344.85810488355,6.538392332255567e7,6.5140578464450784e7
SGP,I00039,Others-I00039-S,Others-I00039-S,2.210353353125e7,165799.77207898287,1.2322311811733719e7,1.2156512039654735e7
SGP,I00040,Others-I00040-S,Others-I00040-S,3.8168762169189453e6,329959.1687755385,4.564473389954453e6,4.234514221178914e6
SGP,I00041,Others-I00041-S,Others-I00041-S,13309.88671875,19314.868187841697,793839.6343802281,774524.7661923864
SGP,I00042,003LXT-E,003LXT-E_Hotel Operations_I00042,400.9849548339844,7345.623832673184,37168.54635360274,29822.922520929555
SGP,I00042,Others-I00042-S,Others-I00042-S,4332.811172962189,418707.5718242206,1.7518472516702046e6,1.333139679845984e6
SGP,I00043,Others-I00043-S,Others-I00043-S,10313.005288600922,743191.7531311676,5.6066603019780535e6,4.863468548846886e6
SGP,I00044,Others-I00044-S,Others-I00044-S,423117.95622223616,306136.4540774759,3.4647923366027754e6,3.1586558825252997e6
SGP,I00045,Others-I00045-S,Others-I00045-S,3324.527099609375,23683.831127249985,547413.4183211254,523729.58719387546
SGP,I00046,006DR9-E,006DR9-E_Broadband_I00046,138.90675354003906,3948.15858225378,40658.801509175966,36710.642926922184
SGP,I00046,006DR9-E,006DR9-E_Enterprise Fixed Service_I00046,266.9256591796875,7586.8509151746375,78130.56006931693,70543.70915414229
SGP,I00046,006DR9-E,006DR9-E_Equipment_I00046,158.32456970214844,4500.072912274281,46342.50722634697,41842.434314072685
SGP,I00046,006DR9-E,006DR9-E_Mobile_I00046,859.7932739257812,24437.978084264792,251666.01384587627,227228.03576161148
SGP,I00046,006DR9-E,006DR9-E_Pay TV_I00046,271.1559753417969,7707.089394214819,79368.79404446219,71661.70465024737
SGP,I00046,Others-I00046-S,Others-I00046-S,21539.721160888672,277795.19547106145,2.866561350443722e6,2.588766154972661e6
SGP,I00047,05HWJT-E,05HWJT-E_Electronics_I00047,5839.9140625,24296.57579529955,262009.35950008663,237712.78370478709
SGP,I00047,Others-I00047-S,Others-I00047-S,13755.633708536625,608315.7133586201,6.525348229869431e6,5.917032516510811e6
SGP,I00048,05MRM9-E,05MRM9-E_Automotive Engineering Services_I00048,41236.265625,1097.9091166946853,23173.860132834085,22075.9510161394
SGP,I00048,05MRM9-E,05MRM9-E_Bus Station_I00048,5014.05322265625,81.5675349528265,1718.9418892795943,1637.3743543267678
SGP,I00048,05MRM9-E,05MRM9-E_Bus_I00048,366388.96875,10077.745477061417,209634.08309944096,199556.33762237953
SGP,I00048,05MRM9-E,05MRM9-E_Car Rental and Leasing_I00048,6622.00830078125,94.54812779764445,1992.2704889501551,1897.7223611525108
SGP,I00048,05MRM9-E,05MRM9-E_Driving Centre_I00048,6725.7470703125,157.58021299607407,3320.2982778792307,3162.718064883157
SGP,I00048,05MRM9-E,05MRM9-E_Inspection and Testing Services_I00048,18586.576171875,356.9100648084943,7529.77379461338,7172.863729804886
SGP,I00048,05MRM9-E,05MRM9-E_Rail_I00048,36896.515625,1163.2288865381831,24533.347416458986,23370.118529920805
SGP,I00048,05MRM9-E,05MRM9-E_Taxi_I00048,229401.578125,5417.232102898902,114352.9520140655,108935.7199111666
SGP,I00048,Others-I00048-S,Others-I00048-S,-674282.876683414,323939.79313846445,5.937144279413071e6,5.6132044862746075e6
SGP,I00049,Others-I00049-S,Others-I00049-S,11184.78312921524,39819.418478028885,1.6268851128054145e6,1.5870656943273856e6
SGP,I00050,Others-I00050-S,Others-I00050-S,3508.622314453125,13597.900972302954,414438.6129011427,400840.71192883974
SGP,I00051,Others-I00051-S,Others-I00051-S,18472.130383253098,106952.18814527395,3.203761859387692e6,3.0968096712424182e6
SGP,I00052,003LXT-E,003LXT-E_Hotel Operations_I00052,2092.1875,32383.47931108548,130768.42800235581,98384.94869127033
SGP,I00052,003LXT-E,003LXT-E_Investment Properties_I00052,595.2815551757812,9213.938765969255,37204.23365674166,27990.294890772402
SGP,I00052,003LXT-E,003LXT-E_Property Development_I00052,1522.6512451171875,23568.03334663422,95167.62632190714,71599.59297527291
SGP,I00052,Others-I00052-S,Others-I00052-S,20489.032203406096,1.5015853654260898e6,6.14769374338137e6,4.64610837795528e6
SGP,I00053,Others-I00053-S,Others-I00053-S,16477.791611671448,0.0,989201.0980170125,989201.0980170125
SGP,I00054,Others-I00054-S,Others-I00054-S,2053.8818359375,13208.645863828588,223939.18384107944,210730.53797725085
SGP,I00055,Others-I00055-S,Others-I00055-S,1505.7655029296875,13766.82465537398,165354.91708517482,151588.09242980083
SGP,I00056,Others-I00056-S,Others-I00056-S,1848.1520247459412,13472.266042432952,618419.5227773167,604947.2567348838
SGP,I00057,Others-I00057-S,Others-I00057-S,17667.86970281601,232866.99542554983,4.426544414178927e6,4.1936774187533776e6
SGP,I00058,05HWJT-E,05HWJT-E_Aerospace_I00058,6314.111328125,8274.08650329452,371363.19116876577,363089.10466547124
SGP,I00058,05HWJT-E,05HWJT-E_Land Systems_I00058,4715.70263671875,6720.084430566807,301013.1247221357,294293.0402915689
SGP,I00058,Others-I00058-S,Others-I00058-S,545.1285661235452,80588.3403555187,3.598252436596534e6,3.5176640962410155e6
SGP,I00059,Others-I00059-S,Others-I00059-S,3696.115966796875,118569.2964885659,1.2594401758783266e6,1.1408708793897608e6
SGP,I00060,05HWJT-E,05HWJT-E_Aerospace_I00060,71.42733001708984,183.83950920999433,3729.913800173603,3546.0742909636083
SGP,I00060,05HWJT-E,05HWJT-E_Land Systems_I00060,53.34560012817383,149.31159144555917,3029.3475970041754,2880.036005558616
SGP,I00060,Others-I00060-S,Others-I00060-S,6.166675811633468,1406.6096506458512,28169.335401705994,26762.72575106014
SGP,I00061,Others-I00061-S,Others-I00061-S,12777.993834849447,78101.25785179701,1.6745193161203458e6,1.596418058268549e6
SGP,I00062,Others-I00062-S,Others-I00062-S,2803.941650390625,10778.723881403965,243297.10081781127,232518.3769364073
SGP,I00063,Others-I00063-S,Others-I00063-S,15852.544921875,59356.67850286879,2.0635921218261793e6,2.0042354433233105e6
SGP,I00064,Others-I00064-S,Others-I00064-S,27450.693359375,574813.9360009396,1.0011128463018268e7,9.436314527017329e6
SGP,I00065,Others-I00065-S,Others-I00065-S,13181.4541015625,381042.85646712704,2.2648020450954195e6,1.8837591886282924e6
SGP,I00066,Others-I00066-S,Others-I00066-S,10998.127676963806,246621.0416282214,2.7346013808283396e6,2.487980339200118e6
SGP,I00067,Others-I00067-S,Others-I00067-S,2069.832763671875,100944.16007821029,515922.81523947156,414978.65516126127
SGP,I00068,Others-I00068-S,Others-I00068-S,8265.358694553375,419391.25206202385,2.554993080078182e6,2.135601828016158e6
SGP,I00069,Others-I00069-S,Others-I00069-S,1182.1143798828125,43082.33685453755,351553.30944693845,308470.9725924009
SGP,I00070,05HWJT-E,05HWJT-E_Aerospace_I00070,755.7026977539062,962.4712833206972,44822.176369572335,43859.70508625164
SGP,I00070,05HWJT-E,05HWJT-E_Marine_I00070,472.03948974609375,624.3329975084881,29073.41785779222,28449.084860283732
SGP,I00070,Others-I00070-S,Others-I00070-S,157.60166339948773,8838.003921778107,409794.9720920137,400956.9681702356
SGP,I00071,Others-I00071-S,Others-I00071-S,201838.515625,54467.52947892875,514480.2227781596,460012.6932992308
SGP,,Others-C00001-S,Others-C00001-S,0.0,0.0,0.0,0.0
SGP,,Others-C00002-S,Others-C00002-S,0.0,0.0,0.0,0.0
SGP,,Others-C00003-S,Others-C00003-S,0.0,0.0,0.0,0.0
SGP,,Others-C00004-S,Others-C00004-S,0.0,0.0,0.0,0.0
SGP,,Others-C00005-S,Others-C00005-S,0.0,0.0,0.0,0.0
SGP,,Others-C00006-S,Others-C00006-S,0.0,0.0,0.0,0.0
SGP,,Others-C00007-S,Others-C00007-S,0.0,0.0,0.0,0.0
SGP,,Others-C00008-S,Others-C00008-S,0.0,0.0,0.0,0.0
SGP,,Others-C00009-S,Others-C00009-S,0.0,0.0,0.0,0.0
SGP,,Others-C00010-S,Others-C00010-S,0.0,0.0,0.0,0.0
SGP,,Others-C00011-S,Others-C00011-S,0.0,0.0,0.0,0.0
SGP,,Others-C00012-S,Others-C00012-S,0.0,0.0,0.0,0.0
SGP,,Others-C00013-S,Others-C00013-S,0.0,0.0,0.0,0.0
SGP,,Others-C00014-S,Others-C00014-S,0.0,0.0,0.0,0.0
SGP,,Others-C00015-S,Others-C00015-S,0.0,0.0,0.0,0.0
SGP,,Others-C00016-S,Others-C00016-S,0.0,0.0,0.0,0.0
SGP,,Others-C00017-S,Others-C00017-S,0.0,0.0,0.0,0.0
SGP,,Others-C00018-S,Others-C00018-S,0.0,0.0,0.0,0.0
SGP,,Others-C00019-S,Others-C00019-S,0.0,0.0,0.0,0.0
SGP,,Others-C00020-S,Others-C00020-S,0.0,0.0,0.0,0.0
SGP,,Others-C00021-S,Others-C00021-S,0.0,0.0,0.0,0.0
SGP,,Others-C00022-S,Others-C00022-S,0.0,0.0,0.0,0.0
SGP,,Others-C00023-S,Others-C00023-S,0.0,0.0,0.0,0.0
SGP,,Others-C00024-S,Others-C00024-S,0.0,0.0,0.0,0.0
SGP,,05HWJT-E,05HWJT-E_Marine_I00025,0.0,0.0,0.0,0.0
SGP,,Others-C00025-S,Others-C00025-S,0.0,0.0,0.0,0.0
SGP,,Others-C00026-S,Others-C00026-S,0.0,0.0,0.0,0.0
SGP,,Others-C00027-S,Others-C00027-S,0.0,0.0,0.0,0.0
SGP,,Others-C00028-S,Others-C00028-S,0.0,0.0,0.0,0.0
SGP,,Others-C00029-S,Others-C00029-S,0.0,0.0,0.0,0.0
SGP,,Others-C00030-S,Others-C00030-S,0.0,0.0,0.0,0.0
SGP,,Others-C00031-S,Others-C00031-S,0.0,0.0,0.0,0.0
SGP,,Others-C00032-S,Others-C00032-S,0.0,0.0,0.0,0.0
SGP,,Others-C00033-S,Others-C00033-S,0.0,0.0,0.0,0.0
SGP,,Others-C00034-S,Others-C00034-S,0.0,0.0,0.0,0.0
SGP,,Others-C00035-S,Others-C00035-S,0.0,0.0,0.0,0.0
SGP,,Others-C00036-S,Others-C00036-S,0.0,0.0,0.0,0.0
SGP,,Others-C00037-S,Others-C00037-S,0.0,0.0,0.0,0.0
SGP,,Others-C00038-S,Others-C00038-S,0.0,0.0,0.0,0.0
SGP,,Others-C00039-S,Others-C00039-S,0.0,0.0,0.0,0.0
SGP,,Others-C00040-S,Others-C00040-S,0.0,0.0,0.0,0.0
SGP,,Others-C00041-S,Others-C00041-S,0.0,0.0,0.0,0.0
SGP,,003LXT-E,003LXT-E_Hotel Operations_I00042,0.0,0.0,0.0,0.0
SGP,,Others-C00042-S,Others-C00042-S,0.0,0.0,0.0,0.0
SGP,,Others-C00043-S,Others-C00043-S,0.0,0.0,0.0,0.0
SGP,,Others-C00044-S,Others-C00044-S,0.0,0.0,0.0,0.0
SGP,,Others-C00045-S,Others-C00045-S,0.0,0.0,0.0,0.0
SGP,,006DR9-E,006DR9-E_Broadband_I00046,0.0,0.0,0.0,0.0
SGP,,006DR9-E,006DR9-E_Enterprise Fixed Service_I00046,0.0,0.0,0.0,0.0
SGP,,006DR9-E,006DR9-E_Equipment_I00046,0.0,0.0,0.0,0.0
SGP,,006DR9-E,006DR9-E_Mobile_I00046,0.0,0.0,0.0,0.0
SGP,,006DR9-E,006DR9-E_Pay TV_I00046,0.0,0.0,0.0,0.0
SGP,,Others-C00046-S,Others-C00046-S,0.0,0.0,0.0,0.0
SGP,,05HWJT-E,05HWJT-E_Electronics_I00047,0.0,0.0,0.0,0.0
SGP,,Others-C00047-S,Others-C00047-S,0.0,0.0,0.0,0.0
SGP,,05MRM9-E,05MRM9-E_Automotive Engineering Services_I00048,0.0,0.0,0.0,0.0
SGP,,05MRM9-E,05MRM9-E_Bus Station_I00048,0.0,0.0,0.0,0.0
SGP,,05MRM9-E,05MRM9-E_Bus_I00048,0.0,0.0,0.0,0.0
SGP,,05MRM9-E,05MRM9-E_Car Rental and Leasing_I00048,0.0,0.0,0.0,0.0
SGP,,05MRM9-E,05MRM9-E_Driving Centre_I00048,0.0,0.0,0.0,0.0
SGP,,05MRM9-E,05MRM9-E_Inspection and Testing Services_I00048,0.0,0.0,0.0,0.0
SGP,,05MRM9-E,05MRM9-E_Rail_I00048,0.0,0.0,0.0,0.0
SGP,,05MRM9-E,05MRM9-E_Taxi_I00048,0.0,0.0,0.0,0.0
SGP,,Others-C00048-S,Others-C00048-S,0.0,0.0,0.0,0.0
SGP,,Others-C00049-S,Others-C00049-S,0.0,0.0,0.0,0.0
SGP,,Others-C00050-S,Others-C00050-S,0.0,0.0,0.0,0.0
SGP,,Others-C00051-S,Others-C00051-S,0.0,0.0,0.0,0.0
SGP,,003LXT-E,003LXT-E_Hotel Operations_I00052,0.0,0.0,0.0,0.0
SGP,,003LXT-E,003LXT-E_Investment Properties_I00052,0.0,0.0,0.0,0.0
SGP,,003LXT-E,003LXT-E_Property Development_I00052,0.0,0.0,0.0,0.0
SGP,,Others-C00052-S,Others-C00052-S,0.0,0.0,0.0,0.0
SGP,,Others-C00053-S,Others-C00053-S,0.0,0.0,0.0,0.0
SGP,,Others-C00054-S,Others-C00054-S,0.0,0.0,0.0,0.0
SGP,,Others-C00055-S,Others-C00055-S,0.0,0.0,0.0,0.0
SGP,,Others-C00056-S,Others-C00056-S,0.0,0.0,0.0,0.0
SGP,,Others-C00057-S,Others-C00057-S,0.0,0.0,0.0,0.0
SGP,,05HWJT-E,05HWJT-E_Aerospace_I00058,0.0,0.0,0.0,0.0
SGP,,05HWJT-E,05HWJT-E_Land Systems_I00058,0.0,0.0,0.0,0.0
SGP,,Others-C00058-S,Others-C00058-S,0.0,0.0,0.0,0.0
SGP,,Others-C00059-S,Others-C00059-S,0.0,0.0,0.0,0.0
SGP,,05HWJT-E,05HWJT-E_Aerospace_I00060,0.0,0.0,0.0,0.0
SGP,,05HWJT-E,05HWJT-E_Land Systems_I00060,0.0,0.0,0.0,0.0
SGP,,Others-C00060-S,Others-C00060-S,0.0,0.0,0.0,0.0
SGP,,Others-C00061-S,Others-C00061-S,0.0,0.0,0.0,0.0
SGP,,Others-C00062-S,Others-C00062-S,0.0,0.0,0.0,0.0
SGP,,Others-C00063-S,Others-C00063-S,0.0,0.0,0.0,0.0
SGP,,Others-C00064-S,Others-C00064-S,0.0,0.0,0.0,0.0
SGP,,Others-C00065-S,Others-C00065-S,0.0,0.0,0.0,0.0
SGP,,Others-C00066-S,Others-C00066-S,0.0,0.0,0.0,0.0
SGP,,Others-C00067-S,Others-C00067-S,0.0,0.0,0.0,0.0
SGP,,Others-C00068-S,Others-C00068-S,0.0,0.0,0.0,0.0
SGP,,Others-C00069-S,Others-C00069-S,0.0,0.0,0.0,0.0
SGP,,05HWJT-E,05HWJT-E_Aerospace_I00070,0.0,0.0,0.0,0.0
SGP,,05HWJT-E,05HWJT-E_Marine_I00070,0.0,0.0,0.0,0.0
SGP,,Others-C00070-S,Others-C00070-S,0.0,0.0,0.0,0.0
SGP,,Others-C00071-S,Others-C00071-S,0.0,0.0,0.0,0.0
SVK,I00001,Others-I00001-S,Others-I00001-S,2.753517e6,30979.483846406376,2.852906715196396e6,2.82192723134999e6
SVK,I00002,Others-I00002-S,Others-I00002-S,1102.834228515625,3441.4956216225705,261901.81011618173,258460.31449455916
SVK,I00003,Others-I00003-S,Others-I00003-S,33.692378997802734,139.71433205511724,2244.6646149241883,2104.950282869071
SVK,I00004,Others-I00004-S,Others-I00004-S,136391.3125,8261.413857746002,85426.34765682106,77164.93379907506
SVK,I00005,Others-I00005-S,Others-I00005-S,8986.59375,1.0916888998260046,4367.190148273399,4366.098459373573
SVK,I00006,Others-I00006-S,Others-I00006-S,247.547607421875,306.1966491729518,9776.583403550532,9470.38675437758
SVK,I00007,Others-I00007-S,Others-I00007-S,1423.72314453125,4684.385452425101,198155.69522440358,193471.30977197847
SVK,I00008,Others-I00008-S,Others-I00008-S,1.342481e6,555.4690880189613,163580.339484481,163024.87039646204
SVK,I00009,Others-I00009-S,Others-I00009-S,181934.53125,59176.75143181806,2.617876755254038e6,2.55870000382222e6
SVK,I00010,Others-I00010-S,Others-I00010-S,40631.90625,10619.957220590622,480466.95758622064,469847.00036563
SVK,I00011,Others-I00011-S,Others-I00011-S,127.02583312988281,6.948216461862283,1367.7036862060008,1360.7554697441385
SVK,I00012,Others-I00012-S,Others-I00012-S,3706.496337890625,3623.807215105106,216760.72657699132,213136.91936188622
SVK,I00013,Others-I00013-S,Others-I00013-S,4572.87744140625,3575.453020664223,178329.23936098596,174753.78634032173
SVK,I00014,Others-I00014-S,Others-I00014-S,5479.201171875,3488.8262916138274,316455.7394122607,312966.9131206469
SVK,I00015,Others-I00015-S,Others-I00015-S,284271.40625,4800.715474595273,654293.9072102653,649493.19173567
SVK,I00016,Others-I00016-S,Others-I00016-S,80146.859375,47183.07426922375,847397.2723182527,800214.198049029
SVK,I00017,Others-I00017-S,Others-I00017-S,27622.328125,6059.918285407226,234268.10978687223,228208.19150146501
SVK,I00018,Others-I00018-S,Others-I00018-S,2.178079875e6,60137.64143061154,9.133172311757313e6,9.073034670326702e6
SVK,I00019,Others-I00019-S,Others-I00019-S,2.047402125e6,67371.6579258274,1.8962124324282368e6,1.8288407745024094e6
SVK,I00020,Others-I00020-S,Others-I00020-S,242899.78125,7030.696205338675,200694.170229717,193663.47402437835
SVK,I00021,Others-I00021-S,Others-I00021-S,50113.67831635475,58452.76782261551,3.451136380089223e6,3.3926836122666076e6
SVK,I00022,Others-I00022-S,Others-I00022-S,321196.34375,53443.40676626192,1.3298231826487395e6,1.2763797758824776e6
SVK,I00023,Others-I00023-S,Others-I00023-S,7.9263085e6,218406.38841264063,7.677142292740586e6,7.458735904327946e6
SVK,I00024,Others-I00024-S,Others-I00024-S,129583.1328125,52055.771278463835,5.5900621491252e6,5.5380063778467355e6
SVK,I00025,Others-I00025-S,Others-I00025-S,92547.03125,12814.821914323893,3.2751737392115607e6,3.2623589172972366e6
SVK,I00026,Others-I00026-S,Others-I00026-S,77411.3359375,15989.84379617108,2.350471090274855e6,2.334481246478684e6
SVK,I00027,Others-I00027-S,Others-I00027-S,70168.59690368176,37493.25746753161,4.1194586213756767e6,4.081965363908145e6
SVK,I00028,Others-I00028-S,Others-I00028-S,211833.375,86332.8292256232,1.620550294260354e7,1.6119170113377916e7
SVK,I00029,Others-I00029-S,Others-I00029-S,3557.781005859375,2833.169893426424,327944.2730200401,325111.1031266137
SVK,I00030,Others-I00030-S,Others-I00030-S,9907.759765625,9422.90864217944,612537.0273852897,603114.1187431102
SVK,I00031,Others-I00031-S,Others-I00031-S,8671.1875,2685.2274856810623,321820.8609468224,319135.6334611413
SVK,I00032,Others-I00032-S,Others-I00032-S,36202.91015625,6281.476406837918,792912.4399896298,786630.9635827919
SVK,I00033,Others-I00033-S,Others-I00033-S,7.220038e6,3.3703385221880823e6,1.782554941090866e7,1.445521088872058e7
SVK,I00034,Others-I00034-S,Others-I00034-S,12574.2646484375,23418.05185758621,231145.87051256365,207727.81865497743
SVK,I00035,Others-I00035-S,Others-I00035-S,77030.4296875,455.7372659012978,12553.648750242637,12097.911484341339
SVK,I00036,Others-I00036-S,Others-I00036-S,1.91516e6,18447.08170825674,565265.2172670354,546818.1355587787
SVK,I00037,Others-I00037-S,Others-I00037-S,1.5742605e6,98.56754407645133,10030.704535552342,9932.13699147589
SVK,I00038,Others-I00038-S,Others-I00038-S,20624.29296875,7608.413477703369,2.5007059589861585e6,2.493097545508455e6
SVK,I00039,Others-I00039-S,Others-I00039-S,13422.208830088377,6510.920049796991,1.808591171054519e6,1.802080251004722e6
SVK,I00040,Others-I00040-S,Others-I00040-S,29700.005859375,6927.739359749104,2.554871763066482e6,2.547944023706733e6
